
Job Info:
function_dim = 3
i = 2
I = 10
d = 8
K = 2
h = 1.0
tau = 0.001
it_max = 100000
tol = 1e-10
filename = Job_4

581 / 100000, order of error: 0.959
36044 / 100000, order of error: -0.720
36633 / 100000, order of error: -0.727
37222 / 100000, order of error: -0.723
37811 / 100000, order of error: -0.730
38401 / 100000, order of error: -0.732
38990 / 100000, order of error: -0.727
39579 / 100000, order of error: -0.735
40168 / 100000, order of error: -0.730
40758 / 100000, order of error: -0.731
41348 / 100000, order of error: -0.733
41938 / 100000, order of error: -0.734
42528 / 100000, order of error: -0.736
43118 / 100000, order of error: -0.737
43708 / 100000, order of error: -0.739
44298 / 100000, order of error: -0.740
44888 / 100000, order of error: -0.742
45478 / 100000, order of error: -0.743
46068 / 100000, order of error: -0.745
46655 / 100000, order of error: -0.753
47245 / 100000, order of error: -0.754
47836 / 100000, order of error: -0.750
48426 / 100000, order of error: -0.751
49016 / 100000, order of error: -0.753
49607 / 100000, order of error: -0.761
50197 / 100000, order of error: -0.763
50787 / 100000, order of error: -0.764
51377 / 100000, order of error: -0.766
51967 / 100000, order of error: -0.768
52557 / 100000, order of error: -0.769
53147 / 100000, order of error: -0.771
53736 / 100000, order of error: -0.767
54326 / 100000, order of error: -0.768
54915 / 100000, order of error: -0.776
55506 / 100000, order of error: -0.772
56096 / 100000, order of error: -0.774
56686 / 100000, order of error: -0.775
57276 / 100000, order of error: -0.777
57867 / 100000, order of error: -0.785
58457 / 100000, order of error: -0.786
59047 / 100000, order of error: -0.788
59638 / 100000, order of error: -0.784
60228 / 100000, order of error: -0.786
60819 / 100000, order of error: -0.793
61409 / 100000, order of error: -0.795
62000 / 100000, order of error: -0.791
62590 / 100000, order of error: -0.792
63180 / 100000, order of error: -0.794
63771 / 100000, order of error: -0.802
64361 / 100000, order of error: -0.803
64952 / 100000, order of error: -0.799
65543 / 100000, order of error: -0.807
66134 / 100000, order of error: -0.803
66724 / 100000, order of error: -0.804
67315 / 100000, order of error: -0.811
67906 / 100000, order of error: -0.808
68496 / 100000, order of error: -0.809
69087 / 100000, order of error: -0.816
69678 / 100000, order of error: -0.812
70268 / 100000, order of error: -0.814
70858 / 100000, order of error: -0.816
71449 / 100000, order of error: -0.823
72039 / 100000, order of error: -0.824
72629 / 100000, order of error: -0.826
73220 / 100000, order of error: -0.822
73810 / 100000, order of error: -0.824
74401 / 100000, order of error: -0.831
74991 / 100000, order of error: -0.832
75581 / 100000, order of error: -0.834
76172 / 100000, order of error: -0.830
76762 / 100000, order of error: -0.832
77352 / 100000, order of error: -0.833
77943 / 100000, order of error: -0.840
78533 / 100000, order of error: -0.841
79123 / 100000, order of error: -0.843
79713 / 100000, order of error: -0.844
80304 / 100000, order of error: -0.841
80894 / 100000, order of error: -0.843
81485 / 100000, order of error: -0.849
82075 / 100000, order of error: -0.850
82666 / 100000, order of error: -0.847
83256 / 100000, order of error: -0.849
83845 / 100000, order of error: -0.855
84435 / 100000, order of error: -0.856
85026 / 100000, order of error: -0.853
85616 / 100000, order of error: -0.855
86206 / 100000, order of error: -0.856
86796 / 100000, order of error: -0.858
87386 / 100000, order of error: -0.859
87976 / 100000, order of error: -0.861
88566 / 100000, order of error: -0.862
89157 / 100000, order of error: -0.868
89748 / 100000, order of error: -0.865
90338 / 100000, order of error: -0.867
90929 / 100000, order of error: -0.872
91520 / 100000, order of error: -0.870
92111 / 100000, order of error: -0.875
92701 / 100000, order of error: -0.877
93292 / 100000, order of error: -0.874
93883 / 100000, order of error: -0.880
94474 / 100000, order of error: -0.877
95064 / 100000, order of error: -0.878
95654 / 100000, order of error: -0.880
96244 / 100000, order of error: -0.881
96833 / 100000, order of error: -0.887
97423 / 100000, order of error: -0.888
98013 / 100000, order of error: -0.889
98602 / 100000, order of error: -0.887
99192 / 100000, order of error: -0.888
99782 / 100000, order of error: -0.890
took 169.37 seconds to train
J = 0.128781290776313
function error: 1.7440837018093238
gradient error: 16.610771617815935
